1002540404	20210828	202108	2021	2021.6521	AFGINSTAL	TALIBAN	AFG	TAL				INS			GOV	GOVERNMENT						GOV			0	030	030	03	1	4.0	4	1	4	-4.08163265306122	4	Panjshir, Panjshir, Afghanistan	AF	AF42	99939	35.2648	69.4687	-3389223	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20210904141500	https://www.mirror.co.uk/news/world-news/least-17-killed-41-hurt-24909212
1002540405	20210828	202108	2021	2021.6521	LEG	LEGISLATURE						LEG													0	071	071	07	2	7.4	18	2	18	0.736539260562768	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20210904141500	https://thehill.com/homenews/state-watch/570844-california-requests-167-million-in-aid-for-afghan-resettlement
1002540406	20210828	202108	2021	2021.6521	LEG	LEGISLATURE						LEG													0	071	071	07	2	7.4	2	1	2	1.14068441064639	1	Afghanistan	AF	AF		33	66	AF	0								2	California, United States	US	USCA		36.17	-119.746	CA	20210904141500	http://www.msn.com/en-us/news/politics/california-requests-16-7m-in-aid-for-afghan-resettlement/ar-AAO6bHY
1002540407	20210904	202109	2021	2021.6685											BMU	BERMUDA	BMU								0	042	042	04	1	1.9	4	1	4	-1.72570390554041	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20210904141500	https://economictimes.indiatimes.com/magazines/panache/is-your-company-better-than-being-alone-why-daters-are-taking-it-slow-in-fast-moving-pandemic/articleshow/85925885.cms
1002540408	20210904	202109	2021	2021.6685											BMU	BERMUDA	BMU								0	042	042	04	1	1.9	6	1	6	-1.72570390554041	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20210904141500	https://economictimes.indiatimes.com/magazines/panache/is-your-company-better-than-being-alone-why-daters-are-taking-it-slow-in-fast-moving-pandemic/articleshow/85925885.cms
1002540409	20210904	202109	2021	2021.6685											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	6	1	6	3.28102710413695	0								3	Jefferson City, Missouri, United States	US	USMO		38.5767	-92.1735	758233	3	Jefferson City, Missouri, United States	US	USMO		38.5767	-92.1735	758233	20210904141500	https://www.newstribune.com/news/local/story/2021/sep/04/gerbes-family-launches-grocery-chain/886792/
1002540410	20210904	202109	2021	2021.6685											BUSMED	BUSINESS						BUS	MED		1	040	040	04	1	1.0	10	1	10	-2.98507462686567	0								0								0								20210904141500	http://www.msn.com/en-us/money/news/extended-federal-unemployment-benefits-set-to-expire-by-monday/vi-AAO69aq
1002540411	20210904	202109	2021	2021.6685											COP	POLICE						COP			0	0213	021	02	1	3.4	6	1	6	-7.5	0								3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	20210904141500	http://www.msn.com/en-us/news/us/an-arizona-father-who-stormed-into-a-school-with-zip-tie-handcuffs-after-the-principal-told-his-kid-to-wear-a-mask-has-been-arrested/ar-AAO607r
1002540412	20210904	202109	2021	2021.6685											COP	POLICE						COP			0	0213	021	02	1	3.4	4	1	4	-7.5	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20210904141500	http://www.msn.com/en-us/news/us/an-arizona-father-who-stormed-into-a-school-with-zip-tie-handcuffs-after-the-principal-told-his-kid-to-wear-a-mask-has-been-arrested/ar-AAO607r
1002540413	20210904	202109	2021	2021.6685											COP	POLICE						COP			0	173	173	17	4	-5.0	6	1	6	-7.5	0								3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	20210904141500	http://www.msn.com/en-us/news/us/an-arizona-father-who-stormed-into-a-school-with-zip-tie-handcuffs-after-the-principal-told-his-kid-to-wear-a-mask-has-been-arrested/ar-AAO607r
1002540414	20210904	202109	2021	2021.6685											COP	POLICE						COP			0	173	173	17	4	-5.0	4	1	4	-7.5	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20210904141500	http://www.msn.com/en-us/news/us/an-arizona-father-who-stormed-into-a-school-with-zip-tie-handcuffs-after-the-principal-told-his-kid-to-wear-a-mask-has-been-arrested/ar-AAO607r
1002540415	20210904	202109	2021	2021.6685											CRM	GANG						CRM			1	1243	124	12	3	-4.0	4	1	4	-20.8333333333333	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20210904141500	https://timesofindia.indiatimes.com/city/delhi/delhi-hc-refuses-bail-to-leader-of-chhenu-gang-in-murder-case/articleshow/85923264.cms
1002540416	20210904	202109	2021	2021.6685											CRM	GANG						CRM			1	190	190	19	4	-10.0	4	1	4	-20.8333333333333	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20210904141500	https://timesofindia.indiatimes.com/city/delhi/delhi-hc-refuses-bail-to-leader-of-chhenu-gang-in-murder-case/articleshow/85923264.cms
1002540417	20210904	202109	2021	2021.6685											CVL	CIVILIAN						CVL			0	180	180	18	4	-9.0	10	1	10	-5.45454545454545	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210904141500	https://www.theepochtimes.com/pentagon-spokesman-wont-name-isis-terrorists-killed-in-airstrike_3981521.html
1002540418	20210904	202109	2021	2021.6685											CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	10	1	10	-5.45454545454545	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210904141500	https://www.theepochtimes.com/pentagon-spokesman-wont-name-isis-terrorists-killed-in-airstrike_3981521.html
1002540419	20210904	202109	2021	2021.6685											DZA	ALGERIA	DZA								1	020	020	02	1	3.0	1	1	1	-3.69003690036901	0								4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	20210904141500	http://www.uniindia.com/las-ready-to-help-settle-decades-long-dispute-between-algeria-morocco--deputy-head/world/news/2496407.html
1002540420	20210904	202109	2021	2021.6685											DZA	ALGERIA	DZA								1	020	020	02	1	3.0	4	1	4	-3.69003690036901	0								1	Algeria	AG	AG		28	3	AG	1	Algeria	AG	AG		28	3	AG	20210904141500	http://www.uniindia.com/las-ready-to-help-settle-decades-long-dispute-between-algeria-morocco--deputy-head/world/news/2496407.html
1002540421	20210904	202109	2021	2021.6685											EDU	SCHOOL						EDU			0	020	020	02	1	3.0	6	2	6	-3.0114295660246	0								3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	20210904141500	https://www.cincinnati.com/story/news/health/2021/09/04/booster-shot-delays-possible-florida-makeshift-morgue-covid-updates/5721573001/
1002540422	20210904	202109	2021	2021.6685											EDU	SCHOOL						EDU			0	020	020	02	1	3.0	2	2	2	-3.0114295660246	0								3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20210904141500	https://www.cincinnati.com/story/news/health/2021/09/04/booster-shot-delays-possible-florida-makeshift-morgue-covid-updates/5721573001/
1002540423	20210904	202109	2021	2021.6685											EDU	STUDENT						EDU			1	040	040	04	1	1.0	5	1	5	3.65853658536585	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20210904141500	https://www.newstribune.com/news/local/story/2021/sep/04/eugene-teacher-receives-grant-for-reading-materials/886793/
1002540424	20210904	202109	2021	2021.6685											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	10	1	10	1.076095311299	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20210904141500	https://driving.ca/features/insurance/car-insurance-for-students
1002540425	20210904	202109	2021	2021.6685											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	2	1	2	-7.5	0								3	Mesquite Elementary School, Arizona, United States	US	USAZ		33.344	-111.767	2467226	3	Mesquite Elementary School, Arizona, United States	US	USAZ		33.344	-111.767	2467226	20210904141500	http://www.msn.com/en-us/news/us/an-arizona-father-who-stormed-into-a-school-with-zip-tie-handcuffs-after-the-principal-told-his-kid-to-wear-a-mask-has-been-arrested/ar-AAO607r
1002540426	20210904	202109	2021	2021.6685											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	3	1	3	3.28102710413695	0								3	Mount Hope School, Missouri, United States	US	USMO		39.9517	-94.413	729562	3	Mount Hope School, Missouri, United States	US	USMO		39.9517	-94.413	729562	20210904141500	https://www.newstribune.com/news/local/story/2021/sep/04/gerbes-family-launches-grocery-chain/886792/
1002540427	20210904	202109	2021	2021.6685											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	1	1	1	3.28102710413695	0								3	Jefferson City, Missouri, United States	US	USMO		38.5767	-92.1735	758233	3	Jefferson City, Missouri, United States	US	USMO		38.5767	-92.1735	758233	20210904141500	https://www.newstribune.com/news/local/story/2021/sep/04/gerbes-family-launches-grocery-chain/886792/
1002540428	20210904	202109	2021	2021.6685											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	3	1	3	-1.91780821917808	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20210904141500	https://www.foxnews.com/us/parents-child-custody-covid-vaccine
1002540429	20210904	202109	2021	2021.6685											GBR	MANCHESTER	GBR								0	051	051	05	1	3.4	10	1	10	-1.48270181219111	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20210904141500	https://www.manchestereveningnews.co.uk/news/greater-manchester-news/person-pulled-safety-blackpool-after-21483326
1002540430	20210904	202109	2021	2021.6685											GOV	PRIME MINISTER						GOV			1	051	051	05	1	3.4	3	1	3	-1.04712041884816	0								4	George Enescu, Romania (general), Romania	RO	RO00	24993	48.0333	26.4833	-1159962	4	George Enescu, Romania (general), Romania	RO	RO00	24993	48.0333	26.4833	-1159962	20210904141500	https://www.rri.ro/en_gb/august_30_september_3-2643897
1002540431	20210904	202109	2021	2021.6685											GOVAGR	AGRICULTURE MINIST						GOV	AGR		1	043	043	04	1	2.8	10	1	10	0	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20210904141500	https://www.thehindu.com/news/national/kerala/a-building-strategy-that-takes-floods-in-its-stride/article36291158.ece
1002540432	20210904	202109	2021	2021.6685											HLH	HOSPITAL						HLH			1	036	036	03	1	4.0	2	1	2	-4.27046263345195	0								3	Memorial Hospital Of Sweetwater County, Wyoming, United States	US	USWY		41.5849	-109.235	1794893	3	Memorial Hospital Of Sweetwater County, Wyoming, United States	US	USWY		41.5849	-109.235	1794893	20210904141500	https://trib.com/news/state-and-regional/crisis-level-of-covid-patients-prompts-southwest-wyoming-hospital-to-bar-most-visitors/article_576df53e-475b-505b-9896-bad45d5682d1.html
1002540433	20210904	202109	2021	2021.6685											IGOUNO	UNITED NATIONS		UNO				IGO			0	080	080	08	2	5.0	5	1	5	-5.61797752808988	0								4	Katsina, Katsina, Nigeria	NI	NI24	22565	12.9894	7.60063	-2015012	4	Katsina, Katsina, Nigeria	NI	NI24	22565	12.9894	7.60063	-2015012	20210904141500	http://www.msn.com/en-us/news/world/nigeria-cuts-phone-network-in-restive-northern-state/ar-AAO60d8
1002540434	20210904	202109	2021	2021.6685											IGOUNO	THE SECURITY COUNCIL		UNO				IGO			1	100	100	10	3	-5.0	10	1	10	-1.60256410256411	0								1	Western Sahara	WI	WI		25	-13.5	WI	1	Western Sahara	WI	WI		25	-13.5	WI	20210904141500	https://www.spsrasd.info/news/en/articles/2021/09/04/35066.html
1002540435	20210904	202109	2021	2021.6685											IND	TAMIL NADU	IND								0	173	173	17	4	-5.0	6	1	6	-5.14950166112957	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	4	Kerala, Konar, Afghanistan	AF	AF34	99934	34.8764	71.1559	-3379923	20210904141500	https://english.mathrubhumi.com/news/kerala/parallel-exchange-case-crime-branch-unearths-international-conspiracy-to-destabilise-nation-ibrahim-pullattil-1.5972010
1002540436	20210904	202109	2021	2021.6685											ISR	ISRAEL	ISR								1	043	043	04	1	2.8	2	1	2	2.26480836236934	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20210904141500	https://www.thejc.com/lifestyle/food/going-for-gold-assaf-granit-shabour-michelin-star-for-israeli-food-coal-office-1.520002
1002540437	20210904	202109	2021	2021.6685											ITA	ITALY	ITA								1	112	112	11	3	-2.0	4	1	4	1.54639175257732	0								4	Portofino, Liguria, Italy	IT	IT08	18352	44.3	9.2	-125543	4	Portofino, Liguria, Italy	IT	IT08	18352	44.3	9.2	-125543	20210904141500	https://www.mirror.co.uk/3am/celebrity-news/kris-jenner-seen-minus-photoshop-24909148
1002540438	20210904	202109	2021	2021.6685											JUD	PROSECUTOR						JUD			0	043	043	04	1	2.8	10	1	10	-3.76862401402279	0								4	Baghlan, Baghlan, Afghanistan	AF	AF03	99983	36.1307	68.7083	-3369768	4	Baghlan, Baghlan, Afghanistan	AF	AF03	99983	36.1307	68.7083	-3369768	20210904141500	https://www.nytimes.com/2021/09/04/world/middleeast/afghanistan-women-shelter-taliban.html
1002540439	20210904	202109	2021	2021.6685											JUD	COUNSELOR						JUD			0	110	110	11	3	-2.0	5	1	5	-3.76862401402279	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20210904141500	https://www.nytimes.com/2021/09/04/world/middleeast/afghanistan-women-shelter-taliban.html
1002540440	20210904	202109	2021	2021.6685											KEN	KENYA	KEN								0	040	040	04	1	1.0	4	1	4	-3.66032210834553	0								4	Kiserian, Rift Valley, Kenya	KE	KE08	18585	-1.42122	36.6887	-2251466	4	Kiserian, Rift Valley, Kenya	KE	KE08	18585	-1.42122	36.6887	-2251466	20210904141500	https://www.standardmedia.co.ke/politics/article/2001422598/karanja-kibicho-well-not-listen-to-insults-from-dp-ruto-allies
1002540441	20210904	202109	2021	2021.6685											LEG	SENATE						LEG			0	036	036	03	1	4.0	5	1	5	-1.04712041884816	0								4	George Enescu, Romania (general), Romania	RO	RO00	24993	48.0333	26.4833	-1159962	4	George Enescu, Romania (general), Romania	RO	RO00	24993	48.0333	26.4833	-1159962	20210904141500	https://www.rri.ro/en_gb/august_30_september_3-2643897
1002540442	20210904	202109	2021	2021.6685											LSO	LESOTHO	LSO								0	040	040	04	1	1.0	4	1	4	1.57946692991116	0								1	Lesotho	LT	LT		-29.5	28.25	LT	1	Lesotho	LT	LT		-29.5	28.25	LT	20210904141500	https://www.capetalk.co.za/articles/426285/listen-sa-s-thando-hopa-on-negotiating-politics-of-the-body-albinism-and-race
1002540443	20210904	202109	2021	2021.6685											MAR	MOROCCO	MAR								1	020	020	02	1	3.0	1	1	1	-3.69003690036901	0								4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	20210904141500	http://www.uniindia.com/las-ready-to-help-settle-decades-long-dispute-between-algeria-morocco--deputy-head/world/news/2496407.html
1002540444	20210904	202109	2021	2021.6685											MAR	MOROCCO	MAR								1	020	020	02	1	3.0	3	1	3	-3.69003690036901	0								4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	1	Algeria	AG	AG		28	3	AG	20210904141500	http://www.uniindia.com/las-ready-to-help-settle-decades-long-dispute-between-algeria-morocco--deputy-head/world/news/2496407.html
1002540445	20210904	202109	2021	2021.6685											MAR	MOROCCO	MAR								1	020	020	02	1	3.0	1	1	1	-3.69003690036901	0								1	Algeria	AG	AG		28	3	AG	1	Algeria	AG	AG		28	3	AG	20210904141500	http://www.uniindia.com/las-ready-to-help-settle-decades-long-dispute-between-algeria-morocco--deputy-head/world/news/2496407.html
1002540446	20210904	202109	2021	2021.6685											MAR	MOROCCO	MAR								1	046	046	04	1	7.0	4	1	4	-1.60256410256411	0								1	Morocco	MO	MO		32	-5	MO	1	Morocco	MO	MO		32	-5	MO	20210904141500	https://www.spsrasd.info/news/en/articles/2021/09/04/35066.html
1002540447	20210904	202109	2021	2021.6685											MAR	MOROCCO	MAR								1	046	046	04	1	7.0	1	1	1	-1.60256410256411	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20210904141500	https://www.spsrasd.info/news/en/articles/2021/09/04/35066.html
1002540448	20210904	202109	2021	2021.6685											MLT	MALTA	MLT								1	051	051	05	1	3.4	10	1	10	-3.73134328358209	0								4	Sliema, Sliema, Malta	MT	MT56	19475	35.9125	14.5019	-19110	4	Sliema, Sliema, Malta	MT	MT56	19475	35.9125	14.5019	-19110	20210904141500	https://timesofmalta.com/articles/view/no-injuries-as-balcony-collapses-in-sliema-high-street.898144
1002540449	20210904	202109	2021	2021.6685											MLT	MALTA	MLT								0	051	051	05	1	3.4	2	1	2	-1.0615711252654	0								4	Sant Pere De Ribes, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.2613	1.77208	-401385	4	Sant Pere De Ribes, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.2613	1.77208	-401385	20210904141500	https://timesofmalta.com/articles/view/uphill-battle-spains-wine-growers-adapt-to-climate-change.897670
1002540450	20210904	202109	2021	2021.6685											MLT	MALTA	MLT								0	051	051	05	1	3.4	2	1	2	-1.0615711252654	0								1	Malta	MT	MT		35.916667	14.433333	MT	4	Sant Pere De Ribes, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.2613	1.77208	-401385	20210904141500	https://timesofmalta.com/articles/view/uphill-battle-spains-wine-growers-adapt-to-climate-change.897670
1002540451	20210904	202109	2021	2021.6685											PTY	POLITICIAN									1	130	130	13	3	-4.4	6	1	6	-3.66032210834553	0								4	Kiserian, Rift Valley, Kenya	KE	KE08	18585	-1.42122	36.6887	-2251466	4	Kiserian, Rift Valley, Kenya	KE	KE08	18585	-1.42122	36.6887	-2251466	20210904141500	https://www.standardmedia.co.ke/politics/article/2001422598/karanja-kibicho-well-not-listen-to-insults-from-dp-ruto-allies
1002540452	20210904	202109	2021	2021.6685											ROU	ROMANIA									1	051	051	05	1	3.4	1	1	1	-1.04712041884816	0								4	George Enescu, Romania (general), Romania	RO	RO00	24993	48.0333	26.4833	-1159962	4	George Enescu, Romania (general), Romania	RO	RO00	24993	48.0333	26.4833	-1159962	20210904141500	https://www.rri.ro/en_gb/august_30_september_3-2643897
1002540453	20210904	202109	2021	2021.6685											ROUGOV	ROMANIA						GOV			1	051	051	05	1	3.4	1	1	1	-1.04712041884816	0								4	George Enescu, Romania (general), Romania	RO	RO00	24993	48.0333	26.4833	-1159962	4	George Enescu, Romania (general), Romania	RO	RO00	24993	48.0333	26.4833	-1159962	20210904141500	https://www.rri.ro/en_gb/august_30_september_3-2643897
1002540454	20210904	202109	2021	2021.6685											USA	UNITED STATES	USA								0	020	020	02	1	3.0	3	1	3	-2.92307692307692	0								3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20210904141500	https://www.msn.com/en-us/news/us/ryan-webb-ban-mask-and-vaccine-mandates-locally/ar-AAO64ns
1002540455	20210904	202109	2021	2021.6685											USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-2.92307692307692	0								3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	3	Delaware County, Indiana, United States	US	USIN		40.1934	-85.3864	450347	20210904141500	https://www.msn.com/en-us/news/us/ryan-webb-ban-mask-and-vaccine-mandates-locally/ar-AAO64ns
1002540456	20210904	202109	2021	2021.6685											USA	DELAWARE	USA								0	020	020	02	1	3.0	2	1	2	-2.92307692307692	0								3	Delaware County, Indiana, United States	US	USIN		40.1934	-85.3864	450347	3	Muncie, Indiana, United States	US	USIN	IN035	40.1934	-85.3864	439878	20210904141500	https://www.msn.com/en-us/news/us/ryan-webb-ban-mask-and-vaccine-mandates-locally/ar-AAO64ns
1002540457	20210904	202109	2021	2021.6685											USA	DELAWARE	USA								0	020	020	02	1	3.0	11	1	10	-2.92307692307692	0								3	Delaware County, Indiana, United States	US	USIN		40.1934	-85.3864	450347	3	Delaware County, Indiana, United States	US	USIN		40.1934	-85.3864	450347	20210904141500	https://www.msn.com/en-us/news/us/ryan-webb-ban-mask-and-vaccine-mandates-locally/ar-AAO64ns
1002540458	20210904	202109	2021	2021.6685											USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	-4.27046263345195	0								3	Memorial Hospital Of Sweetwater County, Wyoming, United States	US	USWY		41.5849	-109.235	1794893	3	Memorial Hospital Of Sweetwater County, Wyoming, United States	US	USWY		41.5849	-109.235	1794893	20210904141500	https://trib.com/news/state-and-regional/crisis-level-of-covid-patients-prompts-southwest-wyoming-hospital-to-bar-most-visitors/article_576df53e-475b-505b-9896-bad45d5682d1.html
1002540459	20210904	202109	2021	2021.6685											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-4.48717948717949	0								3	Miami Beach, Florida, United States	US	USFL		25.7907	-80.13	286750	3	Miami Beach, Florida, United States	US	USFL		25.7907	-80.13	286750	20210904141500	https://economictimes.indiatimes.com/magazines/panache/us-gangster-al-capones-miami-beach-house-that-he-owned-for-20-years-died-in-set-for-demolition/articleshow/85926098.cms
