1002301564	20210804	202108	2021	2021.5863	USA	KANSAS	USA																		0	014	014	01	1	0.0	2	1	2	-6.89300411522634	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20210903001500	https://theeagle.com/news/national/explainer-what-to-know-about-the-new-texas-abortion-law/article_8ef7e464-0c31-11ec-9ccb-9b73bb5b8bef.html
1002301565	20210804	202108	2021	2021.5863	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			0	015	015	01	1	0.0	2	1	2	-0.40863981319323	3	Boca Raton, Florida, United States	US	USFL	FL099	26.3587	-80.0831	279123	3	Boca Raton, Florida, United States	US	USFL		26.3587	-80.0831	279123	3	Boca Raton, Florida, United States	US	USFL		26.3587	-80.0831	279123	20210903001500	http://www.sun-sentinel.com/local/palm-beach/boca-raton/fl-ne-radon-uptown-boca-20210902-3dhhys5dwfahheqtc5arldunva-story.html
1002301566	20210804	202108	2021	2021.5863	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			0	015	015	01	1	0.0	2	1	2	-0.40863981319323	3	Boca Raton, Florida, United States	US	USFL	FL099	26.3587	-80.0831	279123	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20210903001500	http://www.sun-sentinel.com/local/palm-beach/boca-raton/fl-ne-radon-uptown-boca-20210902-3dhhys5dwfahheqtc5arldunva-story.html
1002301567	20210804	202108	2021	2021.5863	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	0874	087	08	2	10.0	2	1	2	-1.89075630252101	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20210903001500	https://www.ksro.com/2021/09/02/texas-school-district-closes-after-two-teachers-die-of-covid/
1002301568	20210804	202108	2021	2021.5863	USAJUD	KANSAS	USA					JUD													0	014	014	01	1	0.0	8	1	8	-6.89300411522634	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20210903001500	https://theeagle.com/news/national/explainer-what-to-know-about-the-new-texas-abortion-law/article_8ef7e464-0c31-11ec-9ccb-9b73bb5b8bef.html
1002301569	20210827	202108	2021	2021.6493											COP	PRISON						COP			1	042	042	04	1	1.9	1	1	1	-4.45205479452055	0								4	Punta Coco, Bocas del Toro, Panama	PM	PM01	93674	9.3	-82.2667	-159283	4	Punta Coco, Bocas del Toro, Panama	PM	PM01	93674	9.3	-82.2667	-159283	20210903001500	https://newsroompanama.com/news/investigation-of-judge-freed-most-wanted-criminal
1002301570	20210827	202108	2021	2021.6493											EDU	STUDENT						EDU			1	020	020	02	1	3.0	10	2	10	-4.14878397711016	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20210903001500	https://www.watoday.com.au/world/europe/infections-up-but-hospitalisations-down-britain-s-post-vax-hopes-20210831-p58nnd.html
1002301571	20210827	202108	2021	2021.6493	COP	PRISON						COP													1	043	043	04	1	2.8	1	1	1	-4.45205479452055	4	Punta Coco, Bocas del Toro, Panama	PM	PM01	93674	9.3	-82.2667	-159283	0								4	Punta Coco, Bocas del Toro, Panama	PM	PM01	93674	9.3	-82.2667	-159283	20210903001500	https://newsroompanama.com/news/investigation-of-judge-freed-most-wanted-criminal
1002301572	20210827	202108	2021	2021.6493	COP	PRISON						COP			PAN	PANAMA	PAN								1	043	043	04	1	2.8	4	1	4	-4.45205479452055	4	Punta Coco, Bocas del Toro, Panama	PM	PM01	93674	9.3	-82.2667	-159283	4	Punta Coco, Bocas del Toro, Panama	PM	PM01	93674	9.3	-82.2667	-159283	4	Punta Coco, Bocas del Toro, Panama	PM	PM01	93674	9.3	-82.2667	-159283	20210903001500	https://newsroompanama.com/news/investigation-of-judge-freed-most-wanted-criminal
1002301573	20210827	202108	2021	2021.6493	CVL	COMMUNITY						CVL			CRM	GANG						CRM			1	193	193	19	4	-10.0	5	1	5	-1.69902912621359	0								0								0								20210903001500	https://newsroompanama.com/news/drug-lord-on-municipal-council-payroll
1002301574	20210827	202108	2021	2021.6493	DEU	GERMAN	DEU																		0	087	087	08	2	9.0	7	1	7	-2.93333333333333	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20210903001500	http://www.msn.com/en-nz/news/world/how-europe-soured-on-joe-biden/ar-AAO2qSs
1002301575	20210827	202108	2021	2021.6493	DEU	GERMAN	DEU																		0	087	087	08	2	9.0	2	1	2	-2.93333333333333	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20210903001500	http://www.msn.com/en-nz/news/world/how-europe-soured-on-joe-biden/ar-AAO2qSs
1002301576	20210827	202108	2021	2021.6493	DEU	GERMAN	DEU																		0	087	087	08	2	9.0	4	1	4	-2.93333333333333	1	Taiwan	TW	TW		24	121	TW	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20210903001500	http://www.msn.com/en-nz/news/world/how-europe-soured-on-joe-biden/ar-AAO2qSs
1002301577	20210827	202108	2021	2021.6493	DEU	GERMANY	DEU																		0	087	087	08	2	9.0	1	1	1	-2.93333333333333	1	Taiwan	TW	TW		24	121	TW	0								1	Taiwan	TW	TW		24	121	TW	20210903001500	http://www.msn.com/en-nz/news/world/how-europe-soured-on-joe-biden/ar-AAO2qSs
1002301578	20210827	202108	2021	2021.6493	DEU	GERMAN	DEU																		0	0874	087	08	2	10.0	4	1	4	-2.93333333333333	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	20210903001500	http://www.msn.com/en-nz/news/world/how-europe-soured-on-joe-biden/ar-AAO2qSs
1002301579	20210827	202108	2021	2021.6493	EDU	SCHOOL						EDU													1	040	040	04	1	1.0	2	1	2	0	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20210903001500	https://yourradioplace.com/local-news/cambridge-schools-evaluating-remote-learning-options-as-covid-cases-increase/
1002301580	20210827	202108	2021	2021.6493	GBR	UNITED KINGDOM	GBR								EDU	SCHOOL						EDU			1	040	040	04	1	1.0	8	1	8	0	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20210903001500	https://yourradioplace.com/local-news/cambridge-schools-evaluating-remote-learning-options-as-covid-cases-increase/
1002301581	20210827	202108	2021	2021.6493	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								0	013	013	01	1	0.4	8	2	8	-5.94594594594595	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20210903001500	https://www.clickorlando.com/news/politics/2021/09/02/jan-6-riot-lawyers-illness-throws-wrench-in-several-cases/
1002301582	20210827	202108	2021	2021.6493	PAN	PANAMA	PAN								COP	PRISON						COP			1	042	042	04	1	1.9	4	1	4	-4.45205479452055	4	Punta Coco, Bocas del Toro, Panama	PM	PM01	93674	9.3	-82.2667	-159283	4	Punta Coco, Bocas del Toro, Panama	PM	PM01	93674	9.3	-82.2667	-159283	4	Punta Coco, Bocas del Toro, Panama	PM	PM01	93674	9.3	-82.2667	-159283	20210903001500	https://newsroompanama.com/news/investigation-of-judge-freed-most-wanted-criminal
1002301583	20210902	202109	2021	2021.6630											BHS	BAHAMA	BHS								1	043	043	04	1	2.8	10	1	10	-2.72952853598015	0								0								0								20210903001500	http://www.tribune242.com/news/2021/sep/02/gb-still-struggling-dorian-fall-out/
1002301584	20210902	202109	2021	2021.6630											EDU	SCHOOL						EDU			0	052	052	05	1	3.5	3	1	3	-1.71902786010669	0								1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20210903001500	https://www.dailymail.co.uk/news/article-9953301/Ministers-frustrated-experts-delay-approving-child-vaccine-doses-amid-pandemic-fight.html
1002301585	20210902	202109	2021	2021.6630											GOV	GOVERNMENT						GOV			1	130	130	13	3	-4.4	3	1	3	-1.71902786010669	0								5	Buckinghamshire, Buckinghamshire, United Kingdom	UK	UKB9	40097	51.75	-0.75	-2591191	5	Buckinghamshire, Buckinghamshire, United Kingdom	UK	UKB9	40097	51.75	-0.75	-2591191	20210903001500	https://www.dailymail.co.uk/news/article-9953301/Ministers-frustrated-experts-delay-approving-child-vaccine-doses-amid-pandemic-fight.html
1002301586	20210902	202109	2021	2021.6630	BHS	BAHAMA	BHS																		1	020	020	02	1	3.0	10	1	10	-2.72952853598015	0								0								0								20210903001500	http://www.tribune242.com/news/2021/sep/02/gb-still-struggling-dorian-fall-out/
1002301587	20210902	202109	2021	2021.6630	BHS	BAHAMA	BHS																		1	042	042	04	1	1.9	10	1	10	-2.72952853598015	0								0								0								20210903001500	http://www.tribune242.com/news/2021/sep/02/gb-still-struggling-dorian-fall-out/
1002301588	20210902	202109	2021	2021.6630	COP	DEPUTY						COP													0	010	010	01	1	0.0	1	1	1	-1.71902786010669	5	Buckinghamshire, Buckinghamshire, United Kingdom	UK	UKB9	40097	51.75	-0.75	-2591191	0								5	Buckinghamshire, Buckinghamshire, United Kingdom	UK	UKB9	40097	51.75	-0.75	-2591191	20210903001500	https://www.dailymail.co.uk/news/article-9953301/Ministers-frustrated-experts-delay-approving-child-vaccine-doses-amid-pandemic-fight.html
1002301589	20210902	202109	2021	2021.6630	COP	DEPUTY						COP													0	010	010	01	1	0.0	5	1	5	-1.71902786010669	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20210903001500	https://www.dailymail.co.uk/news/article-9953301/Ministers-frustrated-experts-delay-approving-child-vaccine-doses-amid-pandemic-fight.html
1002301590	20210902	202109	2021	2021.6630	COP	DEPUTY						COP													0	014	014	01	1	0.0	9	1	9	-1.71902786010669	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20210903001500	https://www.dailymail.co.uk/news/article-9953301/Ministers-frustrated-experts-delay-approving-child-vaccine-doses-amid-pandemic-fight.html
1002301591	20210902	202109	2021	2021.6630	COP	DEPUTY						COP													0	073	073	07	2	7.4	9	1	9	-1.71902786010669	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20210903001500	https://www.dailymail.co.uk/news/article-9953301/Ministers-frustrated-experts-delay-approving-child-vaccine-doses-amid-pandemic-fight.html
1002301592	20210902	202109	2021	2021.6630	COP	DEPUTY						COP			MLT	MALTA	MLT								0	010	010	01	1	0.0	3	1	3	-1.71902786010669	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20210903001500	https://www.dailymail.co.uk/news/article-9953301/Ministers-frustrated-experts-delay-approving-child-vaccine-doses-amid-pandemic-fight.html
1002301593	20210902	202109	2021	2021.6630	MLT	MALTA	MLT								EDU	SCHOOL						EDU			0	052	052	05	1	3.5	2	1	2	-1.71902786010669	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20210903001500	https://www.dailymail.co.uk/news/article-9953301/Ministers-frustrated-experts-delay-approving-child-vaccine-doses-amid-pandemic-fight.html
1002301594	20210902	202109	2021	2021.6630	SGPGOV	SINGAPORE	SGP					GOV			SGP	SINGAPORE	SGP								1	051	051	05	1	3.4	2	1	2	3.00230946882217	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20210903001500	https://www.tnp.sg/news/singapore/seven-educators-honoured-presidents-award-ahead-teachers-day
1002301595	20210903	202109	2021	2021.6658											AFG	AFGHANISTAN	AFG								0	036	036	03	1	4.0	6	1	6	-2.4	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20210903001500	https://www.wpsdlocal6.com/news/white-house-gives-update-on-afghanistan-evacuees-and-those-left-behind/article_27515f2c-0c3e-11ec-9cab-7b877944b36e.html
1002301596	20210903	202109	2021	2021.6658											AFG	AFGHANISTAN	AFG								1	042	042	04	1	1.9	6	1	6	0	0								4	Mazar-E-Sharif, Balkh, Afghanistan	AF	AF30	3488	36.7069	67.1122	-3383832	4	Mazar-E-Sharif, Balkh, Afghanistan	AF	AF30	3488	36.7069	67.1122	-3383832	20210903001500	https://www.khaleejtimes.com/world/rest-of-asia/un-humanitarian-flights-resume-to-afghanistan
1002301597	20210903	202109	2021	2021.6658											AFG	AFGHANISTAN	AFG								0	130	130	13	3	-4.4	6	1	6	-2.4	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20210903001500	https://www.wpsdlocal6.com/news/white-house-gives-update-on-afghanistan-evacuees-and-those-left-behind/article_27515f2c-0c3e-11ec-9cab-7b877944b36e.html
1002301598	20210903	202109	2021	2021.6658											AFG	AFGHAN	AFG								0	190	190	19	4	-10.0	8	1	8	2.85714285714285	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210903001500	https://www.newsminer.com/news/military/rep-young-seeks-to-award-gold-medal-to-fallen-service-members/article_3207b5f4-0c22-11ec-88ff-237040a7238f.html
1002301599	20210903	202109	2021	2021.6658											AFG	AFGHANISTAN	AFG								0	190	190	19	4	-10.0	2	1	2	2.85714285714285	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20210903001500	https://www.newsminer.com/news/military/rep-young-seeks-to-award-gold-medal-to-fallen-service-members/article_3207b5f4-0c22-11ec-88ff-237040a7238f.html
1002301600	20210903	202109	2021	2021.6658											AFR	AFRICA	AFR								1	040	040	04	1	1.0	3	1	3	1.7741935483871	0								4	Giyani, Limpopo, South Africa	SF	SF09	77343	-23.3025	30.7187	-1230995	4	Giyani, Limpopo, South Africa	SF	SF09	77343	-23.3025	30.7187	-1230995	20210903001500	https://www.globenewswire.com/news-release/2021/09/02/2291235/0/en/Giyani-Announces-Appointment-of-Vice-President-Environmental-Social-and-Governance.html
1002301601	20210903	202109	2021	2021.6658											AFR	AFRICA	AFR								1	040	040	04	1	1.0	2	1	2	1.7741935483871	0								4	Giyani, Limpopo, South Africa	SF	SF09	77343	-23.3025	30.7187	-1230995	4	Otse, South East, Botswana	BC	BC09	6330	-25.0167	25.7333	-1397972	20210903001500	https://www.globenewswire.com/news-release/2021/09/02/2291235/0/en/Giyani-Announces-Appointment-of-Vice-President-Environmental-Social-and-Governance.html
1002301602	20210903	202109	2021	2021.6658											AUS	SYDNEY	AUS								1	043	043	04	1	2.8	10	1	10	0.22522522522522	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20210903001500	https://www.couriermail.com.au/breaking-news/gladys-berejiklian-says-no-restrictions-to-ease-until-double-dose-vaccination-target-reached/news-story/2824a4ff266b9e9526cc880a97fa7354?nk=a0d63e1af1d661015b1a05a64a631093-1630627286
1002301603	20210903	202109	2021	2021.6658											BUS	COMPANIES						BUS			0	020	020	02	1	3.0	6	1	6	-2.13869086195723	0								3	Texas State Capitol, Texas, United States	US	USTX		30.2744	-97.7408	2032563	3	Texas State Capitol, Texas, United States	US	USTX		30.2744	-97.7408	2032563	20210903001500	https://freerepublic.com/tag/*/index?more=3991444
1002301604	20210903	202109	2021	2021.6658											BUS	AIRLINE						BUS			1	042	042	04	1	1.9	10	1	10	-3.04621848739496	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20210903001500	https://www.eagletribune.com/news/some-power-restored-along-gulf-coast-but-northeast-still-reeling-from-ida/article_5b25e8de-e4a9-571c-9896-8a4eab369e8c.html
1002301605	20210903	202109	2021	2021.6658											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	4	1	4	0.8955223880597	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20210903001500	https://991kcad.iheart.com/content/2021-09-02-faa-opens-investigation-into-richard-bransons-flight-to-space/
1002301606	20210903	202109	2021	2021.6658											BUS	BUSINESS						BUS			0	100	100	10	3	-5.0	3	1	3	0.83682008368201	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20210903001500	https://www.stuff.co.nz/business/126260766/stateowned-enterprise-kordia-to-halve-in-size-by-offloading-australian-division
1002301607	20210903	202109	2021	2021.6658											BUS	COMPANIES						BUS			1	130	130	13	3	-4.4	10	1	10	-2.14067278287462	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20210903001500	https://www.mediaite.com/news/liz-cheney-named-vice-chair-on-january-6-committee-we-will-not-be-deterred-by-threats-or-attempted-obstruction/
1002301608	20210903	202109	2021	2021.6658											CAN	CANADA	CAN								0	042	042	04	1	1.9	3	1	3	0.42174320524836	0								4	Meech Lake, Quebec, Canada	CA	CA10	12755	45.5167	-75.8667	-567561	4	Meech Lake, Quebec, Canada	CA	CA10	12755	45.5167	-75.8667	-567561	20210903001500	https://edmontonjournal.com/news/politics/election-2021/covid-brings-bloc-candidate-louis-plamondon-the-most-unusual-election-campaign-in-his-37-years-as-mp
1002301609	20210903	202109	2021	2021.6658											CAN	CANADA	CAN								0	042	042	04	1	1.9	1	1	1	0.42174320524836	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20210903001500	https://edmontonjournal.com/news/politics/election-2021/covid-brings-bloc-candidate-louis-plamondon-the-most-unusual-election-campaign-in-his-37-years-as-mp
1002301610	20210903	202109	2021	2021.6658											CAN	CANADIAN	CAN								1	043	043	04	1	2.8	5	1	5	0.75187969924812	0								0								0								20210903001500	https://www.advisor.ca/news/etfs/canadian-etfs-gathered-5b-in-august-finds-national-bank/
1002301611	20210903	202109	2021	2021.6658											CANEDU	MCGILL	CAN					EDU			1	043	043	04	1	2.8	10	1	10	-1.59489633173844	0								0								0								20210903001500	https://www.bristolpost.co.uk/news/bristol-news/alarming-moment-bristol-couple-campervan-5865487
1002301612	20210903	202109	2021	2021.6658											CHN	CHINA	CHN								0	043	043	04	1	2.8	1	1	1	-3.24295587453482	0								1	China	CH	CH		35	105	CH	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20210903001500	https://www.sweetwaternow.com/the-1885-chinese-massacre-not-rock-springs-finest-hour/
1002301613	20210903	202109	2021	2021.6658											CHN	CHINA	CHN								0	043	043	04	1	2.8	1	1	1	-3.24295587453482	0								1	China	CH	CH		35	105	CH	1	Hong Kong	HK	HK		22.25	114.166667	HK	20210903001500	https://www.sweetwaternow.com/the-1885-chinese-massacre-not-rock-springs-finest-hour/
1002301614	20210903	202109	2021	2021.6658											COP	POLICE						COP			0	036	036	03	1	4.0	10	1	10	-5.25328330206379	0								0								0								20210903001500	https://www.themercury.com.au/news/tasmania/todays-headlines-weather-and-court-lists/news-story/fe6bbb40dacaad03c88222c8f05d06c9?nk=7ac94f408064cf5ef08bbff131ed22cb-1630627295
1002301615	20210903	202109	2021	2021.6658											COP	PRISON						COP			1	042	042	04	1	1.9	1	1	1	-4.45205479452055	0								4	Punta Coco, Bocas del Toro, Panama	PM	PM01	93674	9.3	-82.2667	-159283	4	Punta Coco, Bocas del Toro, Panama	PM	PM01	93674	9.3	-82.2667	-159283	20210903001500	https://newsroompanama.com/news/investigation-of-judge-freed-most-wanted-criminal
1002301616	20210903	202109	2021	2021.6658											COP	DETECTIVE						COP			1	057	057	05	1	8.0	2	1	2	0.1669449081803	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20210903001500	https://www.benningtonbanner.com/local-news/autopsy-confirms-nyc-woman-drowned-in-the-saxtons-river/article_bcae5880-0c3f-11ec-8d05-cfc6ab9fa1c9.html
1002301617	20210903	202109	2021	2021.6658											COP	DETECTIVE						COP			1	057	057	05	1	8.0	3	1	3	0.1669449081803	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20210903001500	https://www.benningtonbanner.com/local-news/autopsy-confirms-nyc-woman-drowned-in-the-saxtons-river/article_bcae5880-0c3f-11ec-8d05-cfc6ab9fa1c9.html
1002301618	20210903	202109	2021	2021.6658											COP	POLICE						COP			1	112	112	11	3	-2.0	10	1	10	-2.77777777777778	0								4	Vadodara, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Vadodara, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20210903001500	https://timesofindia.indiatimes.com/city/vadodara/class-ix-girl-hangs-to-death-at-home/articleshow/85877445.cms
1002301619	20210903	202109	2021	2021.6658											COP	POLICE						COP			0	173	173	17	4	-5.0	6	1	6	-9.76039464411555	0								3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	20210903001500	https://kvia.com/news/us-world/cnn-national/2021/09/02/controversial-police-encounters-fast-facts-3/
1002301620	20210903	202109	2021	2021.6658											COP	POLICE						COP			1	173	173	17	4	-5.0	1	1	1	-10.4395604395604	0								3	Brooklyn Center, Minnesota, United States	US	USMN		45.0761	-93.3327	640508	3	Brooklyn Center, Minnesota, United States	US	USMN		45.0761	-93.3327	640508	20210903001500	https://www.bemidjipioneer.com/news/government-and-politics/7178857-Officer-Kimberly-Potters-charges-increased-to-1st-degree-manslaughter
1002301621	20210903	202109	2021	2021.6658											COP	PRISON						COP			0	173	173	17	4	-5.0	6	1	6	-9.76039464411555	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20210903001500	https://kvia.com/news/us-world/cnn-national/2021/09/02/controversial-police-encounters-fast-facts-3/
1002301622	20210903	202109	2021	2021.6658											COP	POLICE						COP			1	181	181	18	4	-9.0	10	1	10	-2.12765957446809	0								0								0								20210903001500	https://www.919thebend.ca/2021/09/02/amber-alert-expanded-for-missing-quebec-toddler/
